stats,L,kappa,f,g,E,Tb,X,Y,Z,Xsign(Z),Zsign(X),R,R2,Rg2,Sxx,Syy,Szz,Sxy,Sxz,Syz,Sq

mean,200,4.23096,0.0573966,1.387,-17375.8,5.84089,126.301,-0.0331722,126.295,126.301,126.295,178.617,31904.2,3052.63,1526.76,0.150874,1525.5,-1.19896,1398.04,-1.26091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
std/sqrt(number of polymer),NA,NA,NA,NA,8.1713,0.256362,0.098402,0.14564,0.113111,0.098402,0.113111,0.0839025,29.9679,1.95945,2.21817,0.0299501,2.51136,1.71699,1.26383,1.73673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307992,0.0364765,0.0337133,0.0381728,0.0399726,0.0366834,0.0454459,0.0427635,0.0443872,0.0509788,0.043168,0.0525112,0.048807,0.0473656,0.0534011,0.0414022,0.0569659,0.0455156,0.0764998,0.0722333,0.127121,0.0833428,0.111289,0.158982,0.0836001,0.0374844,0.00836128,0.0106003,0.000968915,0.00298147,0.00324914,5.486e-05,0.00252831,0.00148368,0.000446178,0.00222726,0.000780774,0.000967893,0.00190675,0.000487389,0.00132157,0.00148318,0.00058077,0.00161222,0.00102547,0.00075294,0.00151403,0.00082332,0.00103176,0.00142141,0.000740832
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326698,0.0294412,0.0341191,0.0315129,0.0314591,0.0368312,0.031178,0.0356921,0.0341446,0.0312577,0.0372874,0.0307204,0.039028,0.0353911,0.044381,0.052049,0.061138,0.0799638,0.0766408,0.0823793,0.0699906,0.0623277,0.143276,0.105836,0.07772,0.0203519,0.0171098,0.00278766,0.0035296,0.00359875,5.08008e-05,0.00240692,0.00125788,0.000289644,0.00197353,0.000560495,0.000750497,0.00153426,0.000296107,0.00111572,0.00115118,0.000349728,0.0012346,0.000741399,0.000548518,0.00122346,0.00056516,0.000784798,0.00105858,0.000461434,0.000899892
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0232706,0.0261025,0.0221499,0.0253819,0.0257451,0.0233327,0.0275835,0.0239698,0.0290685,0.029458,0.033624,0.0408662,0.0407827,0.0571695,0.0520776,0.0699866,0.0540616,0.064301,0.0428307,0.0759976,0.0734512,0.0764404,0.100679,0.112951,0.0440139,0.0303819,0.00773373,0.00516308,0.00461969,0.000290542,0.00256784,0.00124361,0.000251536,0.0018247,0.000423941,0.000598415,0.00138095,0.000167285,0.00093906,0.000900921,0.000195198,0.00101297,0.000590326,0.000414132,0.000983923,0.000368923,0.000587218,0.000807866,0.000313721,0.00073789,0.0006805
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019384,0.0182907,0.0225946,0.0210806,0.024588,0.0255754,0.027629,0.0339568,0.0329699,0.0447537,0.0416374,0.0491512,0.0490296,0.0462659,0.047639,0.0397923,0.0468776,0.0566047,0.0635906,0.0769033,0.0424734,0.075375,0.110353,0.0746947,0.0504843,0.0190505,0.00885868,0.00686279,0.000915272,0.00300323,0.00144841,0.000295291,0.00177982,0.000378374,0.000532355,0.00128242,8.05144e-05,0.000795093,0.000770165,0.000113111,0.000904163,0.000455659,0.000292681,0.000811443,0.000251067,0.000457392,0.000680456,0.00022047,0.000603955,0.000520687,0.000250738
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218334,0.024113,0.0252702,0.0300351,0.0284027,0.0358516,0.0351601,0.0376012,0.0424546,0.0356633,0.0410411,0.0317034,0.0381729,0.0319949,0.0480081,0.0444977,0.0655905,0.0454989,0.0522833,0.0590916,0.0540713,0.071444,0.0934348,0.0700396,0.0394929,0.0162011,0.0115992,0.00236089,0.00382037,0.00199147,0.000449346,0.00188516,0.000396823,0.000531329,0.00118073,6.5376e-05,0.000734883,0.000710892,6.90002e-05,0.000803074,0.000364,0.000204539,0.000727074,0.0001913,0.000378577,0.000594314,0.00013659,0.000476383,0.000404694,0.00015383,0.000494653
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0264368,0.0307751,0.0303756,0.0297752,0.0347948,0.0290737,0.0335576,0.02898,0.0297437,0.0276401,0.0307164,0.0352043,0.0406779,0.0482342,0.0466002,0.0428046,0.0437544,0.0391372,0.0677603,0.0487472,0.0398518,0.0826443,0.07661,0.0651854,0.028715,0.0204985,0.00558609,0.00544653,0.00296483,0.000794876,0.0021665,0.00049301,0.00057466,0.0011707,7.72044e-05,0.00071226,0.000695749,4.22476e-05,0.000712952,0.000348009,0.000163445,0.0006811,0.000150299,0.000321933,0.00051579,8.03834e-05,0.000397034,0.00035712,0.000110051,0.000464718,0.000269965
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290715,0.0240687,0.0263396,0.0250861,0.023559,0.0253258,0.023987,0.0294892,0.0272556,0.0386557,0.0353748,0.0444397,0.0347244,0.039623,0.0303162,0.0471392,0.0468123,0.0450407,0.049696,0.0429098,0.0519153,0.0653216,0.0818278,0.0454856,0.0342703,0.0121807,0.00861351,0.00469415,0.00143523,0.00274103,0.000719244,0.000680736,0.00127313,9.37156e-05,0.000675675,0.000742339,3.19326e-05,0.000693533,0.000348231,0.000143746,0.000645513,0.000123272,0.000283137,0.000481025,5.99932e-05,0.00038766,0.000353045,9.96075e-05,0.00045603,0.000237282,0.000187483
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189271,0.0216616,0.019967,0.0245966,0.0232925,0.0305659,0.030426,0.0333225,0.0345481,0.032932,0.031195,0.030014,0.0325179,0.0409847,0.0399292,0.0462241,0.0300013,0.0452275,0.0554435,0.0327027,0.047173,0.0749717,0.0605415,0.050147,0.023859,0.0141175,0.00814324,0.00256921,0.00375638,0.00115655,0.000887652,0.00145514,0.000158744,0.000684584,0.000791172,4.26626e-05,0.000745049,0.000326983,0.000126772,0.000640624,0.000117985,0.000268125,0.000493383,5.06506e-05,0.000403748,0.000335324,8.57311e-05,0.000414319,0.000199935,0.000154602,0.000396297
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206286,0.0243909,0.0271518,0.0267911,0.0323774,0.0276042,0.0299491,0.0238819,0.028822,0.0245303,0.0353709,0.033651,0.0417806,0.031144,0.0332992,0.0397522,0.0375501,0.0469085,0.0382569,0.0378176,0.0493337,0.064708,0.0608272,0.0403678,0.0224949,0.0145605,0.00480085,0.00531355,0.00200515,0.00125394,0.00178142,0.000277718,0.000805356,0.000792269,6.81618e-05,0.000813304,0.000332268,0.000123268,0.000653372,0.00012419,0.000274299,0.000501622,3.70203e-05,0.000390786,0.000303002,6.48758e-05,0.00038812,0.000176967,0.000129545,0.000405659,0.000111151
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280491,0.0247993,0.0265552,0.0240885,0.0239961,0.0214939,0.0234921,0.0272381,0.0317497,0.0332494,0.0342219,0.0278648,0.0313737,0.0294763,0.0442106,0.0341002,0.0298384,0.0471652,0.0390932,0.0295142,0.0540595,0.0590185,0.0565128,0.0333187,0.0244455,0.00927434,0.0077883,0.00353484,0.00190916,0.00234943,0.00045751,0.000998804,0.000853043,9.3761e-05,0.000840988,0.000403628,0.000146663,0.0006505,0.000127678,0.0002871,0.000484694,2.59354e-05,0.000358999,0.00029445,5.09151e-05,0.000401319,0.000150984,0.000123987,0.000393737,7.6731e-05,0.000235826
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204699,0.0211548,0.0189157,0.0235217,0.0213696,0.0284294,0.0273835,0.0329476,0.0250766,0.0285145,0.0249845,0.0327323,0.0345114,0.0312479,0.0341722,0.0291967,0.0393502,0.0398715,0.0316346,0.0369936,0.0457891,0.0628268,0.0440626,0.0365758,0.0170427,0.0120661,0.00605542,0.00306721,0.00324532,0.00082195,0.00123511,0.00107213,0.00014519,0.000823639,0.000498848,0.000190911,0.000662492,0.000125242,0.000285773,0.000481157,2.25696e-05,0.00035469,0.00029817,4.54089e-05,0.000401748,0.000124121,0.000126948,0.000318135,5.50499e-05,0.000180486,0.000242376
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183601,0.0226076,0.0239704,0.0260873,0.0253125,0.0258378,0.0240226,0.0243282,0.0243921,0.0323016,0.0282594,0.0318456,0.02437,0.0323558,0.0369065,0.0262428,0.0343293,0.0423719,0.0279764,0.0322926,0.0534812,0.0500695,0.0473503,0.027932,0.0188627,0.0102746,0.00499181,0.00469468,0.00153043,0.00162489,0.00138801,0.000283149,0.000866718,0.000540898,0.000233681,0.00074241,0.000129083,0.000270996,0.000508864,2.68132e-05,0.000376529,0.000280221,4.33851e-05,0.00037152,0.000121408,0.000121029,0.00026232,6.24452e-05,0.000167186,0.000265525,3.31503e-05
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024453,0.0223618,0.0243154,0.0190822,0.0230189,0.0213171,0.0276259,0.0255266,0.0294255,0.0248248,0.0243141,0.0306801,0.0284731,0.032951,0.0262926,0.0285949,0.0398916,0.0313519,0.0288035,0.0351373,0.0475289,0.0514342,0.0396937,0.0275527,0.0173042,0.00808925,0.00706483,0.00272062,0.00232594,0.00182182,0.000506995,0.00109887,0.000536282,0.000256128,0.000854747,0.000170667,0.000280755,0.000525551,4.19244e-05,0.000386566,0.000269263,4.34224e-05,0.000359292,0.000137221,0.0001081,0.000298686,6.06606e-05,0.000171774,0.000266518,2.73228e-05,0.000240387
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204674,0.0190436,0.0201061,0.0214243,0.0259838,0.0246801,0.0252508,0.020599,0.026302,0.02456,0.0310008,0.0261717,0.0235286,0.0327309,0.0278573,0.0267393,0.0363025,0.0328992,0.0234845,0.0378829,0.0455195,0.0479709,0.0358222,0.0273141,0.013058,0.0106859,0.00469309,0.0034347,0.00263219,0.00079621,0.00148085,0.000635316,0.000279033,0.000906206,0.000267362,0.000344877,0.000519303,6.18617e-05,0.000386114,0.000307681,4.60115e-05,0.000380027,0.000146688,0.000104179,0.000363286,3.92528e-05,0.000160895,0.000254543,2.45866e-05,0.000242043,0.000157352
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194022,0.0230179,0.0207227,0.0245029,0.0200816,0.0217448,0.0215706,0.0260924,0.0279031,0.022309,0.0256338,0.0240263,0.0297133,0.0283504,0.0221813,0.0323545,0.0337905,0.0265156,0.0282202,0.0332369,0.0480068,0.0406202,0.0378942,0.0204849,0.0158286,0.00797441,0.00511337,0.00402639,0.00131554,0.00187811,0.000981514,0.000381835,0.000899768,0.000370701,0.000433829,0.000565436,7.24392e-05,0.000402247,0.000361769,5.54242e-05,0.000398994,0.000149275,0.000114329,0.000366653,3.44248e-05,0.000170632,0.000230925,2.24593e-05,0.000239181,0.000145541,5.9477e-05
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019739,0.0192787,0.0180003,0.0214143,0.0206495,0.0258959,0.0220618,0.0245656,0.0206667,0.0242766,0.028208,0.0216499,0.0260782,0.0285844,0.0238913,0.0278946,0.0345954,0.0250701,0.0241711,0.0387806,0.0398451,0.0444745,0.0296539,0.0225455,0.013059,0.00772526,0.00605271,0.00237283,0.00240631,0.00150828,0.000642336,0.000989886,0.000410114,0.000489488,0.000710253,9.06181e-05,0.000426671,0.000379832,7.48192e-05,0.000416895,0.000152128,0.000128394,0.000330603,5.1845e-05,0.000214228,0.000191985,1.99279e-05,0.000224612,0.000138042,5.23815e-05,0.000214621
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177161,0.0176273,0.0231817,0.0221937,0.0217592,0.0201899,0.0200147,0.0260022,0.0221006,0.0239883,0.021451,0.0235786,0.0300912,0.0215978,0.0226264,0.0333917,0.0276464,0.0245407,0.0263675,0.0340176,0.043263,0.0377292,0.029912,0.0201073,0.0116609,0.00897729,0.00411205,0.00346006,0.00211114,0.00104422,0.00133504,0.000432386,0.00050296,0.000862729,0.000162548,0.000456112,0.00038125,9.50093e-05,0.000457543,0.000154553,0.000137509,0.00032521,6.10939e-05,0.000228521,0.000195452,1.9468e-05,0.000202697,0.000138844,4.18007e-05,0.000213995,6.74539e-05
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206709,0.0196933,0.021347,0.0169588,0.0214356,0.0213787,0.0245519,0.021035,0.0179614,0.0253282,0.0233967,0.0225339,0.0251305,0.0232488,0.0236193,0.0292755,0.0297527,0.0203728,0.0267544,0.0346139,0.0408616,0.035516,0.0284895,0.0170076,0.0133162,0.00658314,0.00525981,0.00305998,0.00153205,0.00191539,0.000625134,0.000550062,0.000911126,0.000282487,0.000541049,0.000412507,0.000107787,0.000490241,0.000177897,0.000143442,0.000354434,6.12733e-05,0.000192103,0.000263797,2.61969e-05,0.000183001,0.000141089,3.71428e-05,0.000229781,6.63172e-05,9.84809e-05
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165704,0.0187196,0.020096,0.0207623,0.0227121,0.0181572,0.0208638,0.0197849,0.0227185,0.0230688,0.0187573,0.0254042,0.0249692,0.0184418,0.0259806,0.0302001,0.0240762,0.0226029,0.0240255,0.0370068,0.0366079,0.0360452,0.0233326,0.0191256,0.0101985,0.00766558,0.00489344,0.00223446,0.00259683,0.00111098,0.000759708,0.000914207,0.000369489,0.00068425,0.000494378,0.00012921,0.000481044,0.000240064,0.000156354,0.000382334,7.39498e-05,0.000176215,0.000301951,4.35639e-05,0.000196036,0.000132981,3.89123e-05,0.000230759,5.98023e-05,9.69462e-05,0.000168255
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0185069,0.0227426,0.0182814,0.0190209,0.0180679,0.0199805,0.0227691,0.0174459,0.0207434,0.0228113,0.0208302,0.0225829,0.022355,0.0210245,0.0240697,0.0299404,0.0231072,0.0187703,0.0282329,0.0324741,0.039281,0.0294839,0.0254527,0.0155612,0.0106614,0.00779014,0.00353701,0.00344163,0.00179574,0.00121529,0.00108423,0.000395445,0.000771074,0.00064346,0.000186512,0.000488258,0.000293138,0.00018407,0.000407867,9.43156e-05,0.000213436,0.000263069,5.77115e-05,0.000260746,0.000116162,4.10419e-05,0.000207194,6.67054e-05,8.28318e-05,0.000177253,2.66066e-05
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187904,0.0181533,0.0163525,0.0210616,0.0185778,0.0193462,0.0182566,0.0188154,0.0237169,0.0186056,0.0193724,0.0253158,0.0193842,0.0190247,0.0286692,0.0252702,0.0214101,0.0201323,0.0256724,0.0357734,0.0334979,0.0305947,0.0224178,0.014662,0.0114617,0.00578519,0.00482942,0.00260802,0.00185233,0.00159003,0.000490382,0.000755376,0.000825503,0.000286216,0.000589213,0.000291415,0.00021381,0.000451307,0.000112145,0.000244207,0.000252264,5.12305e-05,0.000314048,0.000129332,4.56373e-05,0.000188544,8.14448e-05,7.82782e-05,0.000191698,3.23979e-05,0.000111174
