stats,L,kappa,f,g,E,Tb,X,Y,Z,Xsign(Z),Zsign(X),R,R2,Rg2,Sxx,Syy,Szz,Sxy,Sxz,Syz,Sq

Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202073,0.211846,0.225758,0.175365,0.187062,0.186284,0.192994,0.253134,0.211181,0.205034,0.193206,0.24171,0.19288,0.220916,0.199542,0.194306,0.236091,0.207804,0.213931,0.2675,0.199298,0.171091,0.192285,0.215862,0.246476,0.190821,0.20775,0.258118,0.240836,0.236365,0.160297,0.108601,0.106438,0.122339,0.175665,0.305579,0.239832,0.17534,0.158264,0.159863,0.216705,0.227846,0.240581,0.238759,0.157482,0.175215,0.194277,0.232043,0.20012,0.197363,0.201199
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225099,0.201995,0.183218,0.158963,0.19969,0.198014,0.199931,0.238435,0.153493,0.185267,0.180289,0.189546,0.233136,0.186358,0.244364,0.226326,0.184532,0.254136,0.23119,0.198208,0.219534,0.252826,0.225802,0.189704,0.213544,0.209235,0.222021,0.20721,0.207011,0.203686,0.144597,0.131699,0.150861,0.15078,0.382133,0.236943,0.173008,0.146387,0.152227,0.177393,0.281825,0.23291,0.167121,0.127215,0.158223,0.196509,0.209422,0.202546,0.175393,0.198852,0.229684
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209834,0.203477,0.180673,0.153499,0.182234,0.19223,0.197161,0.190048,0.204205,0.205708,0.197702,0.243016,0.234684,0.161205,0.16728,0.19757,0.234584,0.224322,0.203059,0.234792,0.216966,0.21299,0.18127,0.243537,0.188318,0.181372,0.142522,0.167305,0.183788,0.137858,0.158498,0.186169,0.272643,0.404508,0.20022,0.176859,0.143247,0.131059,0.181996,0.293244,0.240884,0.14819,0.172217,0.142849,0.212931,0.227757,0.19698,0.209472,0.185123,0.164898,0.203221
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178357,0.179299,0.200315,0.208598,0.207557,0.229383,0.191248,0.199205,0.191835,0.217161,0.224643,0.192658,0.183786,0.176897,0.203796,0.208323,0.19908,0.194936,0.204424,0.20612,0.216982,0.194746,0.251446,0.201192,0.187353,0.183519,0.197143,0.170557,0.210017,0.219497,0.225565,0.286731,0.247634,0.213175,0.162689,0.150299,0.158695,0.205098,0.345226,0.219106,0.160217,0.12923,0.151007,0.204231,0.242479,0.217271,0.22328,0.180595,0.205125,0.237875,0.2236
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215637,0.211115,0.205135,0.283248,0.190312,0.178729,0.170159,0.185146,0.210938,0.1974,0.220066,0.192096,0.203878,0.235401,0.175698,0.263981,0.197475,0.178633,0.208665,0.163554,0.178017,0.192673,0.144725,0.160515,0.168313,0.220165,0.173209,0.226231,0.222635,0.212367,0.192654,0.181197,0.175163,0.140923,0.121224,0.178502,0.227427,0.291276,0.203431,0.188796,0.131815,0.146291,0.193366,0.255195,0.23416,0.193922,0.151342,0.175446,0.205169,0.214132,0.175526
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212784,0.202577,0.240328,0.19031,0.180688,0.158654,0.184508,0.240979,0.225239,0.202758,0.169467,0.237829,0.204402,0.214841,0.235363,0.2051,0.26339,0.199553,0.17074,0.186333,0.163367,0.163372,0.165311,0.24173,0.188102,0.148175,0.230345,0.156266,0.175285,0.152322,0.159806,0.175497,0.139292,0.143208,0.17878,0.231238,0.297386,0.207944,0.151309,0.131559,0.161979,0.237549,0.314506,0.225249,0.162912,0.145919,0.186255,0.210992,0.230614,0.20918,0.170582
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178626,0.219228,0.180072,0.184791,0.148122,0.169605,0.234095,0.249417,0.211829,0.180555,0.219376,0.199185,0.192626,0.220572,0.230238,0.16321,0.17765,0.165533,0.187475,0.180024,0.188254,0.216442,0.170525,0.157334,0.183495,0.184297,0.15263,0.180224,0.178757,0.172195,0.175966,0.200605,0.194739,0.244709,0.312625,0.233163,0.177292,0.140201,0.140963,0.192282,0.24666,0.314135,0.182304,0.167261,0.178619,0.170852,0.228131,0.275207,0.234063,0.16498,0.189189
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163049,0.18737,0.175529,0.146352,0.215343,0.197191,0.272087,0.200907,0.174215,0.205266,0.158958,0.267063,0.181103,0.21771,0.156955,0.219975,0.169668,0.148438,0.173029,0.150353,0.195759,0.21381,0.199154,0.245399,0.238677,0.215905,0.200186,0.181637,0.184004,0.19917,0.217202,0.254614,0.220246,0.202204,0.153981,0.173521,0.13404,0.195878,0.245188,0.311678,0.325165,0.211957,0.167735,0.145767,0.194645,0.224934,0.258218,0.186652,0.141624,0.142528,0.202159
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16544,0.162181,0.244471,0.220775,0.251983,0.241139,0.220763,0.206495,0.192564,0.154906,0.160228,0.194608,0.243806,0.144893,0.212693,0.169593,0.157217,0.187361,0.15712,0.24429,0.263456,0.220918,0.302228,0.251435,0.206394,0.237406,0.191831,0.226429,0.190134,0.22461,0.231836,0.186751,0.176002,0.180146,0.138542,0.202884,0.242413,0.255666,0.30856,0.28731,0.205695,0.154391,0.129369,0.152678,0.230132,0.247629,0.186867,0.167787,0.16189,0.203669,0.196683
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201117,0.24914,0.249972,0.218907,0.190278,0.175881,0.210046,0.156469,0.124407,0.168887,0.237392,0.159393,0.165278,0.192576,0.174438,0.219741,0.209011,0.248188,0.24068,0.262143,0.265574,0.21529,0.203717,0.16961,0.219808,0.209411,0.174686,0.196918,0.195983,0.176895,0.22376,0.204019,0.220342,0.206807,0.240568,0.273429,0.241665,0.285328,0.235847,0.182786,0.120322,0.106505,0.153808,0.309949,0.2529,0.173614,0.151155,0.151173,0.198116,0.215803,0.221237
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242107,0.224118,0.209848,0.233476,0.167908,0.18592,0.200691,0.181244,0.17275,0.188397,0.168517,0.188669,0.198258,0.164763,0.213092,0.221814,0.218658,0.177585,0.207096,0.255446,0.201265,0.172083,0.188562,0.173504,0.168798,0.165034,0.200466,0.165766,0.162645,0.22149,0.265255,0.189035,0.214771,0.245343,0.225833,0.253442,0.255034,0.17471,0.154592,0.119534,0.139875,0.210136,0.275328,0.247028,0.149974,0.164798,0.164147,0.210269,0.263573,0.257845,0.197595
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226808,0.228286,0.185905,0.165103,0.166496,0.231565,0.198833,0.198027,0.243431,0.195353,0.243436,0.200787,0.175564,0.22253,0.201527,0.215592,0.153282,0.204416,0.214379,0.186662,0.169949,0.144562,0.116158,0.182344,0.181797,0.214769,0.174227,0.147279,0.221043,0.215106,0.192469,0.220526,0.204147,0.189922,0.169204,0.187251,0.118129,0.133393,0.116113,0.172049,0.230078,0.237742,0.241547,0.206137,0.13802,0.141701,0.197845,0.277656,0.272817,0.182582,0.157401
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196996,0.183931,0.181432,0.16697,0.201006,0.18518,0.199398,0.207958,0.240852,0.192664,0.208055,0.193358,0.180214,0.227616,0.22953,0.161677,0.204538,0.166743,0.211796,0.193337,0.189496,0.203113,0.207789,0.229571,0.269449,0.22693,0.175291,0.242814,0.209032,0.164149,0.216404,0.206134,0.150533,0.141635,0.219206,0.191965,0.144428,0.170194,0.205996,0.214606,0.255412,0.236533,0.198619,0.134054,0.139289,0.196436,0.268318,0.285611,0.168318,0.146365,0.16126
