stats,L,kappa,f,g,E,Tb,X,Y,Z,Xsign(Z),Zsign(X),R,R2,Rg2,Sxx,Syy,Szz,Sxy,Sxz,Syz,Sq

Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0685954,0.0755349,0.0845994,0.089979,0.0770355,0.0651321,0.0700396,0.0980799,0.0791911,0.0630157,0.0856172,0.0843439,0.0707036,0.0839714,0.100034,0.118693,0.132985,0.120454,0.140813,0.119218,0.110357,0.109635,0.106141,0.113974,0.106309,0.0897025,0.0914904,0.147272,0.214004,0.231075,0.203307,0.191387,0.134347,0.105968,0.101441,0.106558,0.104327,0.101154,0.0860515,0.0728563,0.0759019,0.0751238,0.0870379,0.101926,0.109829,0.115444,0.114449,0.104976,0.0948965,0.0876383,0.073883
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0927497,0.0833789,0.0724537,0.0609232,0.0777386,0.0997467,0.117189,0.0907525,0.0819402,0.0806693,0.0767161,0.0845157,0.0904876,0.0854829,0.0903159,0.0886066,0.104383,0.109576,0.111746,0.174174,0.170639,0.195923,0.197739,0.197557,0.223663,0.26675,0.304112,0.254824,0.200404,0.204508,0.183903,0.135006,0.101086,0.0814225,0.0868222,0.0857601,0.0789143,0.072326,0.0738324,0.0832995,0.0702126,0.0767413,0.084831,0.0740651,0.0755236,0.0938773,0.0835113,0.0799086,0.0834605,0.0906552,0.0932668
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0616376,0.069749,0.0926828,0.110602,0.0814954,0.0701185,0.066166,0.0903832,0.0891126,0.0789537,0.0807071,0.0723582,0.0633569,0.0687846,0.0682694,0.082226,0.0926391,0.111843,0.124366,0.109176,0.143034,0.128285,0.155238,0.159844,0.168912,0.178335,0.166405,0.16298,0.149558,0.13869,0.117726,0.120066,0.118447,0.108643,0.0927665,0.084532,0.0749672,0.0692098,0.0733335,0.0584318,0.0652273,0.0727783,0.0905306,0.0935543,0.105373,0.108044,0.0988536,0.0983087,0.102832,0.0924044,0.0941818
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103943,0.100121,0.0861825,0.082057,0.106381,0.0966852,0.0851065,0.0808946,0.090174,0.0777895,0.0719552,0.084408,0.0877197,0.0888099,0.0821861,0.0793424,0.083398,0.0909647,0.100739,0.11814,0.119108,0.137486,0.124193,0.132281,0.133615,0.118393,0.103872,0.107079,0.119758,0.103789,0.0995227,0.0877634,0.0872173,0.079253,0.0877875,0.0813564,0.0770481,0.0778677,0.0781019,0.0828475,0.0756307,0.0806093,0.0956898,0.118637,0.10695,0.0975035,0.0979289,0.0863144,0.0904898,0.0929769,0.0816712
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0883407,0.0786051,0.0933701,0.093351,0.0785963,0.078668,0.0995948,0.107267,0.120298,0.120648,0.0915792,0.0829166,0.0709081,0.0654515,0.0785503,0.0893385,0.0922091,0.0981585,0.108467,0.106847,0.10954,0.0982698,0.100999,0.116555,0.114039,0.0890939,0.0738486,0.0645359,0.0502733,0.0542482,0.0601075,0.0619225,0.0602333,0.069799,0.0636374,0.0686083,0.0653717,0.0578004,0.0578742,0.0710041,0.0951594,0.12463,0.125134,0.12907,0.126559,0.112885,0.117653,0.109544,0.0874255,0.0811976,0.0766224
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103181,0.10845,0.0955505,0.0893327,0.0882153,0.0892361,0.0741236,0.0871969,0.0839491,0.0862498,0.091545,0.0808981,0.0920231,0.102854,0.10371,0.0926443,0.0855009,0.0767527,0.0730734,0.0722931,0.0661266,0.0781639,0.0937988,0.0779687,0.0580693,0.0647198,0.0674975,0.0637251,0.0590944,0.0456456,0.0433867,0.0413736,0.0470074,0.0530811,0.0531319,0.0519799,0.0617804,0.0733473,0.082074,0.0959876,0.111034,0.121488,0.117338,0.0936061,0.0884309,0.0780766,0.0710758,0.0776941,0.0720972,0.0659759,0.0689797
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0850627,0.0753909,0.0717675,0.0805725,0.0864741,0.0983929,0.114798,0.0982094,0.0943186,0.10107,0.107242,0.0927619,0.0844168,0.0702031,0.0614416,0.064889,0.0703188,0.0695413,0.0734249,0.0789761,0.0838102,0.0910943,0.0800282,0.0769389,0.0578688,0.0465561,0.0401,0.0413368,0.0462655,0.0491757,0.0500777,0.0535959,0.0565976,0.0601647,0.0649215,0.0618765,0.0620372,0.0778339,0.102798,0.121223,0.127882,0.109589,0.0971821,0.102582,0.0997679,0.115787,0.104747,0.0961664,0.104934,0.0943301,0.0942539
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108171,0.09941,0.0907072,0.0945829,0.110836,0.105054,0.08955,0.0947731,0.0773364,0.0769361,0.0811327,0.0899086,0.0805072,0.0711627,0.069775,0.0807698,0.0784353,0.0664296,0.0608566,0.0797268,0.082524,0.0601035,0.0554586,0.0491367,0.0585885,0.0484567,0.0448341,0.0396162,0.0458124,0.0525823,0.0542923,0.0584294,0.0560978,0.0503624,0.0526827,0.0676548,0.100706,0.128234,0.127993,0.108308,0.117833,0.124622,0.113764,0.0863368,0.0867447,0.0697765,0.0743074,0.072819,0.0730696,0.0887798,0.0759959
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0785371,0.0735317,0.0804502,0.089437,0.0854095,0.0793748,0.0970461,0.103417,0.0994236,0.0970329,0.113376,0.115867,0.103944,0.0880693,0.0903084,0.078778,0.0713251,0.0771956,0.0705106,0.0612219,0.0530512,0.0474366,0.0546815,0.0520224,0.0441879,0.0547586,0.0483237,0.0401519,0.0331824,0.039775,0.0449744,0.0464708,0.0520031,0.0584819,0.0672986,0.110614,0.133677,0.124833,0.117947,0.116263,0.0997753,0.114532,0.108274,0.0964604,0.0892437,0.0959165,0.0795368,0.0789081,0.0732071,0.0635258,0.0783796
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0888488,0.0985106,0.0985858,0.0915409,0.0913717,0.104046,0.102387,0.101081,0.117361,0.108032,0.0960244,0.09638,0.113561,0.127111,0.105014,0.109776,0.109017,0.0973729,0.099283,0.086516,0.0680583,0.0505953,0.0423268,0.04715,0.0531568,0.0524583,0.0547781,0.0583199,0.0628799,0.0580554,0.0642318,0.0785869,0.0819335,0.116238,0.175291,0.172703,0.125876,0.11546,0.111803,0.113437,0.104132,0.0691573,0.0850762,0.10192,0.0881649,0.0840556,0.0873936,0.0699908,0.0664773,0.0807285,0.0975941
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104413,0.0805384,0.0722903,0.065607,0.0718501,0.0895624,0.0993021,0.0837987,0.0749907,0.0889001,0.0864184,0.103371,0.0998522,0.106739,0.117674,0.101323,0.109652,0.136089,0.138214,0.108997,0.0796887,0.0851747,0.0772966,0.0714618,0.0797241,0.0780634,0.0869584,0.0870272,0.100227,0.131037,0.143041,0.16176,0.192846,0.178641,0.146149,0.125077,0.122812,0.0995905,0.0881831,0.073828,0.0709173,0.0813655,0.0715597,0.0660105,0.0760024,0.0694916,0.0719106,0.0851509,0.0763551,0.0757412,0.100705
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0680758,0.0790682,0.0703266,0.073796,0.0761784,0.0627578,0.0565977,0.0844833,0.118417,0.111836,0.110862,0.109332,0.119677,0.104036,0.121651,0.144725,0.142051,0.126096,0.122145,0.135279,0.153066,0.159113,0.160483,0.158961,0.139122,0.132813,0.13293,0.171607,0.194701,0.191759,0.180477,0.15134,0.125574,0.109385,0.100165,0.0852223,0.0884387,0.0952467,0.087256,0.0820351,0.083275,0.0743982,0.0621684,0.0683398,0.061979,0.0564571,0.0633998,0.0796333,0.0924211,0.103476,0.105342
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0873249,0.0803784,0.0778012,0.0758193,0.0805232,0.0978056,0.1127,0.104413,0.0743975,0.0824177,0.0918663,0.0901519,0.101912,0.124504,0.0959742,0.0922562,0.100439,0.109048,0.124935,0.125298,0.134893,0.139255,0.12457,0.116739,0.125066,0.119615,0.132616,0.125712,0.106079,0.099169,0.112243,0.117692,0.097626,0.101325,0.0776701,0.0711804,0.062014,0.059555,0.0685071,0.09043,0.0857708,0.0828457,0.0809592,0.0664068,0.0692474,0.0840038,0.0840877,0.0862414,0.102568,0.110523,0.107238
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0703626,0.0889607,0.105111,0.109105,0.085449,0.076378,0.0696101,0.0746219,0.0830753,0.0853127,0.082306,0.0792713,0.0696925,0.0717218,0.0984815,0.0951668,0.105736,0.104163,0.0930763,0.0991841,0.0821165,0.0776618,0.114107,0.119129,0.119414,0.140311,0.121566,0.115127,0.112296,0.108321,0.105858,0.102477,0.109016,0.0999427,0.113484,0.0909523,0.0817164,0.0795382,0.0798889,0.071416,0.0664629,0.0529527,0.0583044,0.0745438,0.0814133,0.0871288,0.106353,0.0949308,0.116687,0.143525,0.124016
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0920136,0.0971571,0.0978394,0.0893891,0.0938791,0.0954284,0.102436,0.0924397,0.0941894,0.0852245,0.0733248,0.0750248,0.085669,0.099453,0.104076,0.105159,0.0867274,0.0850407,0.0784034,0.0785941,0.105761,0.110636,0.0950632,0.104267,0.101165,0.0977712,0.1177,0.116201,0.124855,0.102024,0.0903022,0.0878533,0.0788315,0.0925243,0.0869265,0.103865,0.0828274,0.0849888,0.0835937,0.0574129,0.051015,0.0569693,0.0585823,0.069126,0.0854592,0.0896496,0.0968446,0.120286,0.107541,0.0959521,0.106005
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109716,0.105678,0.112546,0.11021,0.12255,0.111788,0.0893459,0.0825595,0.0733237,0.0657845,0.069907,0.0798595,0.0924371,0.0718703,0.0628083,0.0736393,0.0664529,0.0605238,0.0701629,0.0764281,0.0715543,0.077671,0.0781394,0.0793638,0.0871626,0.0871783,0.0928979,0.0931351,0.069819,0.0729926,0.0663086,0.0741216,0.0809472,0.0618227,0.0691393,0.0615745,0.0712009,0.0539153,0.0582596,0.0750066,0.0777844,0.0852671,0.0829345,0.086198,0.106943,0.143357,0.140788,0.116673,0.1039,0.0935743,0.0929854
